edition,edition_id,year,country,country_noc,gold,silver,bronze,total,AG.LND.PRCP.MM,AG.SRF.TOTL.K2,BX.KLT.DINV.WD.GD.ZS,EN.POP.DNST,FP.CPI.TOTL.ZG,MS.MIL.XPND.CN,MS.MIL.XPND.GD.ZS,NE.CON.GOVT.CD,NE.DAB.TOTL.CN,NE.TRD.GNFS.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.CN,NV.SRV.TOTL.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.MKTP.CD,NY.GDP.MKTP.CN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.MKTP.CN,NY.GNP.PCAP.CD,SE.PRM.ENRR,SH.DYN.NMRT,SP.DYN.IMRT.IN,SP.DYN.LE00.IN,SP.POP.1564.TO.ZS,SP.POP.GROW,SP.POP.TOTL,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
2012 Summer Olympics,54,2012,Azerbaijan,AZE,2,2,5,9,447.0,86600.0,6.961581483332752,108.7174333512295,8.972835279250965,1530600000.0,3.5194431848599654,5378394603.130555,28625425000.0,79.87024300360798,60.877323094819396,11765550000.0,27.727254455063274,11.876605849213774,53001453047.56775,42571425000.0,5.794193800438075,5889.5550137244845,39356825000.0,4902.5,94.61924500724069,21.725,30.825000000000003,70.02574999999999,71.40431304483018,1.667197714793885,8984514.25,4784327.25,53.24812510134805
2012 Summer Olympics,54,2012,Switzerland,SUI,2,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Norway,NOR,2,1,1,4,1414.0,385178.0,3.431169047782387,13.30567921718085,2.41379366726184,38676250000.0,1.4793497555335575,91172670419.95956,2254467250000.0,70.02196209654909,37.15368250672868,1336088500000.0,51.05748992046003,4.519647590688151,446326661854.5875,2619281750000.0,0.10856567977887777,91809.03322917075,2633587250000.0,88960.0,99.68412399291992,1.9,2.7499999999999996,80.92012195121953,66.21657104699062,1.262578968745885,4859819.5,3843868.5,79.09195145528858
2012 Summer Olympics,54,2012,Lithuania,LTU,2,0,3,5,656.0,65300.0,2.5038338239071876,49.80690991356251,5.207104859089083,288693234.476367,0.974513165501838,8055722791.668819,31013220250.0,128.26794334791975,27.196685314078774,17509453750.0,59.316397921385324,3.5926367466619507,41287566160.82465,29596606000.0,-1.3720785071662578,13225.2179099478,29216073500.0,12695.0,100.28060913085938,3.0,5.225,72.88963414634148,67.47732080387918,-1.6235590621301976,3121636.0,2084143.25,66.76438977580798
2012 Summer Olympics,54,2012,Tunisia,TUN,2,0,1,3,207.0,163610.0,3.273621807250455,68.94524169670443,3.6472348596914097,825100000.0,1.3270007140378175,7343320511.187798,64844588000.0,101.90448203685105,29.890577899281148,34694950000.0,55.95382280552755,5.84987695806845,45661149540.64047,61959250000.0,2.051432613513098,4261.91233391604,58973643525.0,4010.0,103.01869392395,12.075,16.825,74.35525,69.20662426586478,1.0418294789640448,10711332.75,7122132.25,66.4877549468162
2012 Summer Olympics,54,2012,Sweden,SWE,1,4,3,8,624.0,447420.11,2.866338301935517,22.9203604509946,1.7654318317570898,40488500000.0,1.1598814155356,127080506750.28325,3325105250000.0,86.56222810256118,23.51826844374495,2218550250000.0,63.52783922696702,1.967019911345345,503053823414.8342,3493084750000.0,0.9339808394294123,53861.71896152142,3590201000000.0,54647.5,99.14308357238758,1.625,2.55,81.42621951219513,65.22046194809468,0.8096531165343253,9336372.75,7940296.75,85.04483440107562
2012 Summer Olympics,54,2012,Colombia,COL,1,3,5,9,3240.0,1141750.0,3.607395078681445,40.12331726002702,4.2216093235981225,19035250000000.0,3.58455821460297,37025834126.37692,545281250000000.0,37.0147011617997,32.01290918292518,281263500000000.0,52.58268368487433,5.483318011738465,274109370620.594,535302750000000.0,3.9664114460227,6148.024783817815,516171750000000.0,5507.5,125.21382522583025,10.125,16.45,74.69825,66.48427843992533,1.143902722326835,44516820.5,34124982.0,76.65459798627545
2012 Summer Olympics,54,2012,Mexico,MEX,1,3,4,8,758.0,1964380.0,2.338164951111645,58.03150904087042,4.49661101522667,59517425000.0,0.4330706126419588,122603259177.58777,14387781378250.0,58.098198955860624,33.302491386305874,8269258854500.0,60.24815395446675,5.399115533553395,1109857204221.8958,13728366350000.0,0.7658652365988907,9835.158264868407,13540755404250.0,9680.0,110.5556640625,8.925,17.225,73.7405,63.93837062691272,1.44429177446305,112810352.0,86332628.0,76.52866505013945
2012 Summer Olympics,54,2012,Georgia,GEO,1,2,3,6,1026.0,69700.0,8.407795090735695,66.50864270968192,6.845028633775215,1058424210.1648352,5.2026861368488095,2257704249.286745,25950310600.0,82.90764638804202,18.1070193281356,13074599975.0,61.257608695450195,8.133524696419087,12866065908.295025,21327225000.0,3.237901822994905,3387.2101524087075,21010612150.0,3142.5,108.28825185700175,10.55,12.424999999999999,71.556,67.51901111999028,-0.680903717179577,3801501.0,2088867.5,54.9533785838164
2012 Summer Olympics,54,2012,Ireland,IRL,1,1,4,6,1118.0,70280.0,14.535284924749071,65.92088111482073,0.30468278433879403,999300000.0,0.5730598053938587,46455785406.22163,150147403500.0,177.50401174322425,24.799435668924378,112735186500.0,64.73641962393482,-1.557534713317768,243649820738.7215,174294543500.0,-1.57200383638363,53681.004464256075,146372662500.0,46347.5,102.97143363952651,2.5,3.65,80.44390243902437,67.8345302430269,1.0088320276082179,4541289.5,2804095.25,61.74465879456458
2012 Summer Olympics,54,2012,Argentina,ARG,1,1,2,4,591.0,2780400.0,2.154040472283005,15.0088549488616,,12506750000.0,0.807107566401944,62415810911.3891,1511837283750.0,36.15924213701503,25.50703465063115,806919508075.0,51.717068540970104,20.7918527020527,412080016447.74255,1559580097250.0,3.567014469005145,10014.690007202928,1513157942575.0,8767.5,118.02861785888675,7.75,12.575,75.69624999999999,63.84334090384333,1.0484417277899376,41074583.25,37334893.25,90.89333185131163
2012 Summer Olympics,54,2012,Serbia,SRB,1,1,2,4,,88360.0,6.807002940550618,83.46382346215412,9.451972233561051,66992500000.0,2.013629827851578,10495591121.025633,3809211375000.0,72.17579794902994,25.78543542584405,1744370650000.0,52.2802719366592,8.47198376936631,48991088313.15233,3334287275000.0,0.9208819540762013,6710.99820037502,3250975267300.0,6452.5,98.92614555358901,4.7749999999999995,6.65,74.1859756097561,68.0640859964313,-0.49618206739377096,7299746.0,4322177.25,59.21107089149085
2012 Summer Olympics,54,2012,Slovenia,SLO,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Trinidad and Tobago,TTO,1,1,2,4,2200.0,5130.0,4.097100835694781,256.5509746588695,8.666191252719392,899843750.0,0.6011721071220937,,,,56.99477032270818,63112275000.0,42.5497418968864,6.1559420826163755,23658670151.142548,150211050000.0,0.5072195329606043,17974.890696632676,140432867100.0,16350.0,100.56591542561847,17.05,22.700000000000003,71.6405,73.4291516640809,0.47186970051594024,1316106.5,714242.0,54.27088357257817
2012 Summer Olympics,54,2012,Türkiye,TUR,1,1,1,3,593.0,785350.0,1.7381383513732624,94.3494481114302,7.93335722101888,25440500000.0,2.238139864286487,111974296130.40225,1193993103575.0,49.598827287123775,25.405188470303,634064319825.0,55.17565608715613,8.207617162783652,764012141475.8204,1153190895625.0,3.8898963040840533,10515.734536052716,1142265294325.0,10290.0,103.77707862854001,8.9,15.075000000000001,74.7115,66.72650210439645,1.4082777957989174,72614165.75,49888363.25,68.67594796362036
2012 Summer Olympics,54,2012,Dominican Republic,DOM,1,1,0,2,1410.0,48670.0,4.091056525002718,201.99850445042424,6.0533681768103555,12445275000.0,0.6594456481116717,5190627247.26385,2098241560150.0,56.80152444236095,27.8869808628949,1130429499125.0,59.513115715976774,6.749921733228365,52016132499.8836,1895849877700.0,3.9661618324801253,5325.66796227904,1826072196650.0,5070.0,110.50990868208925,23.9,30.525,71.86325,63.884866490944155,1.262976532458685,9758547.75,7185254.5,73.62108229516765
2012 Summer Olympics,54,2012,Chinese Taipei,TPE,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Latvia,LAT,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Algeria,ALG,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Bahrain,BRN,1,0,0,1,2722.0,5770.0,2.8415705701415277,73.74127134724857,0.903869668764345,519250000.0,2.5738984302853423,2986162976.1773024,11737241050.0,93.73549763438872,71.51333203723577,5966033425.0,29.560051683667652,4.860589801965065,15017818281.489601,20472737150.0,0.17120149015843256,38605.8547306251,20320203300.0,36015.0,110.713065280015,4.9,8.175,74.82074999999999,71.23436103520102,1.8519048336635875,388616.5,291892.5,75.10675490875155
2012 Summer Olympics,54,2012,Grenada,GRN,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,The Bahamas,BAH,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Uganda,UGA,1,0,0,1,1180.0,241550.0,3.411036049537255,159.53062694699875,11.402253559860071,997408750000.0,1.9446356953781325,2443023852.89708,53757167109900.0,45.336655219410645,27.051106153868776,21753002011250.0,45.52140420402266,26.68670472825547,23528344092.780277,47967360787750.0,7.634884095091027,732.7244940679842,47186215193000.0,630.0,120.39119911193875,25.95,51.225,59.54,48.43977948359625,2.9404045813098425,31934012.25,5839815.25,18.24364598986265
2012 Summer Olympics,54,2012,Venezuela,VEN,1,0,0,1,2044.0,912050.0,0.6417835426610587,32.45006150444987,27.119539490637603,11627627693.25,1.2921293089593526,40793618329.05095,8.6482561225,46.53123928953568,47.116321890094056,3.7724954825,40.594985300851405,28.014144716234128,338853890687.54175,9.397944987499999,1.1907963937384074,11837.320312608024,9.2702712,10752.5,100.90466690063475,10.55,14.524999999999999,72.88624999999999,64.24622893725335,1.3514863226642975,28622576.75,25413966.0,88.78967373558702
2012 Summer Olympics,54,2012,Egypt,EGY,0,3,1,4,18.1,1001450.0,3.0228093813846053,88.81801094982167,12.85261034365325,23517600000.0,2.00085577289097,22666540842.229076,1188600000000.0,55.35651355556362,35.94130842686877,521970625000.0,46.29577572184198,11.2898419276606,201734631575.53973,1128850000000.0,4.68542254303335,2275.8953459523823,1116131898500.0,2065.0,89.8757149825713,17.05,27.674999999999997,68.9965,62.170728125443375,1.9445453400944426,88413889.0,37943963.5,42.9170950934027
2012 Summer Olympics,54,2012,India,IND,0,2,4,6,1083.0,3287260.0,2.4773027812762223,415.22424021001,10.03320081887758,1933522500000.0,2.8386977507579774,166660476930.35297,75024488881625.0,51.13004414826305,30.7862123360629,32164206344825.0,45.585831883090606,8.873486205840901,1509862626345.0825,70628399355400.0,6.171871948417462,1220.112499120557,70054514355425.0,1165.0,112.06128543961374,32.25,47.349999999999994,66.933,63.52172851994938,1.439055092823565,1234540558.75,379215249.75,30.710312340212027
2012 Summer Olympics,54,2012,Mongolia,MGL,0,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Thailand,THA,0,2,2,4,1622.0,513120.0,2.5511120553074558,133.7506924191115,2.9197881025038246,148042437500.0,1.42654996635426,50140397844.439804,9732790000000.0,131.65809006458676,38.99783395580363,5234762000000.0,50.508807294374,3.288159957434728,321254279642.7655,10370161750000.0,2.3471508080080836,4698.015283496407,10015675500000.0,4322.5,93.73895835876465,8.05,12.175,74.801,71.19497540283717,0.6997810368957055,68331891.25,29678984.75,43.42533197026917
2012 Summer Olympics,54,2012,Bulgaria,BUL,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Finland,FIN,0,2,1,3,536.0,338420.0,1.5065488585999025,17.6078243747513,2.166723852580494,2823587349.3975897,1.4838977029783726,61522264826.76723,187113750000.0,77.6236865944815,26.61290043698913,111440750000.0,58.53270253329822,1.9406533455822739,265933993677.3615,190447500000.0,-0.43322936591912464,49703.609578942924,191919750000.0,49765.0,99.71432685852051,1.725,2.5,79.90731707317076,66.22414920247562,0.46621223023889174,5350973.5,3728162.5,69.67113331342574
2012 Summer Olympics,54,2012,Indonesia,INA,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Slovakia,SVK,0,1,3,4,824.0,49037.0,3.5187735375798823,112.05263603924324,2.7723971320676757,899500000.0,1.32420452743815,17840689598.90985,68824775000.0,155.86634976916423,30.522446254507127,39505082250.0,57.90674252922477,0.9882722829408206,95247577693.65686,68242010250.0,2.3027614065442474,17674.9890301425,66852044000.0,17382.5,101.78620147705075,3.325,5.8,75.17134146341465,72.0918246946215,0.11028508911526105,5388862.75,2945052.0,54.650944753817704
2012 Summer Olympics,54,2012,Belgium,BEL,0,1,2,3,847.0,30528.0,27.462038827514224,358.02851679688774,2.5394199606026504,4065000000.0,1.1300316968182074,118569705017.52225,356843650000.0,151.7887335055725,20.873889378243824,244376225000.0,67.8079885795062,1.6715791790769532,502773941670.29474,360366450000.0,0.7954826505584377,46296.24037965268,365741550000.0,46880.0,102.00797271728501,2.375,3.725,80.12073170731708,65.94137033628182,0.9523046778588798,10860079.0,9213417.75,84.8341272228385
2012 Summer Olympics,54,2012,Armenia,ARM,0,1,1,2,562.0,29740.0,7.25943720485951,107.35686687741476,7.045772410926082,136240500000.0,3.9180554419087747,1120320063.06809,4698127400000.0,61.4737783353111,,,,5.134270229635168,9928093843.83481,3487006725000.0,-0.07500000034524756,3247.2897133562055,3648811538900.0,3292.5,107.70123292600175,10.100000000000001,16.775,73.2841463414634,69.79702449482377,-0.6479263436244338,3056450.0,1966733.25,64.3468017989147
2012 Summer Olympics,54,2012,Estonia,EST,0,1,1,2,626.0,45230.0,8.92685473398873,31.43736140599197,4.559474038695063,269644012.1176487,1.7347207044429949,4150553610.3481574,15039569250.0,140.96472567712902,24.697329410700977,9279129250.0,59.6947469215143,3.440798576875447,21701297764.365475,15558771750.0,-2.4247023225867768,16284.401364737325,14822875000.0,15060.0,99.90418624877921,2.2,3.7749999999999995,75.06341463414633,67.38035688718655,-0.24813564728369125,1332629.75,903143.5,67.771737212239
2012 Summer Olympics,54,2012,Malaysia,MAS,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Puerto Rico,PUR,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Qatar,QAT,0,1,1,2,74.0,11610.0,3.980711775371783,135.17299741602076,2.2249941561206326,7453033333.333333,1.82554106241774,15759134615.384602,290879500000.0,88.85245919143875,73.2142681700731,174399000000.0,28.5571358862424,6.0207635659762575,126117719780.21991,459068500000.0,15.646881629673999,80322.81532892163,420494000000.0,71302.5,101.01460557249601,4.675,7.6000000000000005,79.13425000000001,84.91469557462784,7.397555003075677,1569358.5,1544446.25,98.40392304139627
2012 Summer Olympics,54,2012,Botswana,BOT,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Cyprus,CYP,0,1,0,1,498.0,9250.0,143.5558553130685,121.0688852813855,2.6786938269848233,338700000.0,1.75932027345754,5000807372.572448,20691871250.0,108.80896333261751,15.268902392742726,13579828250.0,70.49326327392143,2.1237900448703977,26833578896.486176,19251048500.0,1.0828225134522533,32806.14306640625,19220881250.0,32410.0,101.55446434021,1.9,2.875,80.44200000000001,71.51223251107,1.6628958010809927,1118676.5,756388.0,67.61778298550209
2012 Summer Olympics,54,2012,Gabon,GAB,0,1,0,1,1831.0,267670.0,4.879131445764037,6.5690563511468145,2.4687175267777324,129300000000.0,1.66702839793309,2039240136.7498999,4999264522250.0,88.0398725190265,57.06560662744798,2125584250000.0,30.56538354462837,7.912492980898801,15066987044.114925,7083718514925.0,2.7508852820417267,8888.77025297908,6152428014925.0,7297.5,129.775996342797,24.0,39.275,64.54725,58.24844847858948,3.3864295930609147,1692648.75,1454893.5,85.93470576798771
2012 Summer Olympics,54,2012,Guatemala,GUA,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Montenegro,MNE,0,1,0,1,,13810.0,22.3949808393137,46.00438661710035,4.082635277650322,56775000.0,1.8198151961314075,968550235.9006943,4129375775.0,109.48183606284664,17.010388730840077,1871068500.0,60.11851966439033,3.102786880499831,4331891295.155479,3110107525.0,1.772384408416235,7001.05530873994,3124032700.0,6825.0,110.08605384826656,4.75,6.125,75.58841463414635,67.34866448355332,0.1807938506530865,618759.0,397064.5,64.1706599355519
2012 Summer Olympics,54,2012,Portugal,POR,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Uzbekistan,UZB,0,0,3,3,206.0,444103.0,2.4247863515077075,64.60325419068802,13.7797446476602,,,5836185291.0918045,67509517389475.0,61.836105131758075,25.1063024966103,27133283900000.0,40.45986095572898,28.565337500825827,43295812064.187256,67628649725000.0,8.050600550104699,1530.3999516151325,69350395081075.0,1325.0,96.37350538569515,17.125,29.099999999999998,69.63274999999999,65.97667994165343,1.5633114380919926,28160701.0,14507240.75,51.519144058227525
2012 Summer Olympics,54,2012,Greece,GRE,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Singapore,SGP,0,0,2,2,2497.0,711.5,14.939970895068992,7158.383072621825,3.826146031521729,10947331250.0,3.5769307874659826,21976220288.920425,232841525000.0,386.075928471271,26.33178045841945,210909700000.0,68.3051679968652,0.9627440322601701,226733021748.11676,308671025000.0,5.681530179221932,45015.879399211175,298588275000.0,41932.5,,1.15,2.2,81.32926829268294,78.31129464922793,3.048550583277053,5021847.25,5021847.25,100.0
2012 Summer Olympics,54,2012,Afghanistan,AFG,0,0,1,1,327.0,652860.0,0.6008481899579557,42.76885454517577,8.397556599640357,13460541666.666676,2.0475348506143227,,,,23.1761058473273,322052837650.0,47.307615775935695,5.085215344643657,14046804135.436901,675829340925.0,10.026077115123728,500.2757813265888,675388521875.0,477.5,102.29456138610848,48.7,78.6,60.477,49.039347473681424,3.1147792188538705,27895130.0,6136249.25,21.973686176052375
2012 Summer Olympics,54,2012,Cameroon,CMR,0,0,1,1,1604.0,475440.0,1.7074129872811192,41.03382623595863,3.1491261702873152,164151500000.0,1.2284222499074,3259351556.0936975,13770107513550.0,49.465274379065754,26.433142935370025,6786383156375.0,50.65647975247525,2.9553208315291264,28446631166.572147,13385743813750.0,2.9262914182196575,1466.5200701342876,13257745067775.0,1435.0,109.59052234311275,31.749999999999996,65.0,56.76225,53.24305359184605,2.8535152991800077,19397100.0,9828741.25,50.65768437524585
2012 Summer Olympics,54,2012,"Hong Kong, China",HKG,0,0,1,1,,1100.0,32.69655448570865,6672.952380952381,3.120184018876937,,,20147035806.2551,1648581500000.0,387.91990698606526,6.856575255107387,1587835250000.0,89.65989754941553,1.2686486899433032,227619707800.83926,1769373500000.0,2.8127893890252174,32476.423005035424,1829546250000.0,33902.5,104.21278125332526,,,82.8712804878049,74.43614498462654,0.5551454523628627,7006600.0,7006600.0,100.0
2012 Summer Olympics,54,2012,Kingdom of Saudi Arabia,KSA,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Kuwait,KUW,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012 Summer Olympics,54,2012,Morocco,MAR,0,0,1,1,346.0,446550.0,1.9726033487965549,72.2704173201882,1.646797106131617,25271600000.0,3.29011115257282,17035660476.803474,865156500000.0,71.64331968963896,23.6983972495066,395677500000.0,47.308670334647346,1.1066209382004155,103480954998.93976,835928537325.0,4.6136277728601325,3168.1907958984402,826806037325.0,3142.5,106.12025062785025,19.625,28.949999999999996,70.64725,65.50804116734207,1.3467728947785151,32254287.25,18717757.5,58.02184104505897
2012 Summer Olympics,54,2012,Tajikistan,TJK,0,0,1,1,691.0,142550.0,4.0807824321085775,54.132536081737626,11.448905043127638,235300000.0,1.0059043532798104,657986217.0150163,34388500000.0,88.43389382998,24.127926366949026,10345650000.0,44.6230778908741,16.51892808966755,5576437360.979793,23278425000.0,6.424999776308447,734.765973263877,29084087150.0,857.5,98.65744972229004,18.15,31.099999999999998,68.31,59.79640507306593,2.099565292017255,7576389.75,2008969.25,26.516610186561
2012 Summer Olympics,54,2012,Vietnam,VIE,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016 Summer Olympics,59,2016,United States,USA,46,37,38,121,715.0,9831510.0,1.8737611473192224,34.767673890561476,1.3187550084621154,671513159750.0,3.907206668458567,2553112000000.0,17775275500000.0,29.629458103616674,19.080721147630975,13107367862250.0,76.13744779423317,1.4348558786547176,17213466034500.0,17213466034500.0,2.4690784382698028,54108.438392572825,17593346000000.0,54610.0,99.80957539876289,4.0,5.875,78.75365853658536,66.79735153752127,0.7872178740000205,318034515.5,256445687.25,80.63491518783113
