sport,event,year,n_nations,n_athletes,is_team_event,gold_per_athlete,n_nations_with_gold,total_per_athlete,n_nations_with_medal
Water Polo,"Water Polo, Women",2004,8,8,True,0.038461538461538464,1,0.038461538461538464,3
Water Polo,"Water Polo, Women",2008,8,8,True,0.07692307692307693,1,0.05128205128205129,3
Water Polo,"Water Polo, Women",2012,8,8,True,0.038461538461538464,1,0.038461538461538464,3
Water Polo,"Water Polo, Women",2016,8,8,True,0.038461538461538464,1,0.05128205128205129,3
Water Polo,"Water Polo, Women",2020,10,10,True,0.038461538461538464,1,0.038461538461538464,3
Waterskiing,"Jumping, Men",1972,10,14,False,,0,,0
Waterskiing,"Jumping, Women",1972,6,6,False,,0,,0
Waterskiing,"Slalom, Men",1972,11,15,False,,0,,0
Waterskiing,"Slalom, Women",1972,5,5,False,,0,,0
Waterskiing,"Tricks, Men",1972,11,16,False,,0,,0
Waterskiing,"Tricks, Women",1972,4,4,False,,0,,0
Weightlifting,"Bantamweight, Men",1964,17,23,False,0.14285714285714285,1,0.14285714285714285,3
Weightlifting,"Bantamweight, Men",1968,18,19,False,0.25,1,0.17857142857142858,3
Weightlifting,"Bantamweight, Men",1972,19,24,False,0.1111111111111111,1,0.1851851851851852,3
Weightlifting,"Bantamweight, Men",1976,18,23,False,0.1111111111111111,1,0.1111111111111111,3
Weightlifting,"Bantamweight, Men",1980,14,18,False,0.1111111111111111,1,0.1037037037037037,3
Weightlifting,"Bantamweight, Men",1984,17,19,False,0.1,1,0.15555555555555556,2
Weightlifting,"Bantamweight, Men",1988,17,23,False,0.1111111111111111,1,0.15555555555555556,2
Weightlifting,"Bantamweight, Men",1992,16,21,False,0.1,1,0.15000000000000002,2
Weightlifting,"Bantamweight, Men",1996,18,19,False,0.1,1,0.10000000000000002,3
Weightlifting,"Bantamweight, Men",2000,17,20,False,0.14285714285714285,1,0.17142857142857143,2
Weightlifting,"Bantamweight, Men",2004,13,16,False,0.1111111111111111,1,0.1611111111111111,2
Weightlifting,"Bantamweight, Men",2008,16,19,False,0.1,1,0.26666666666666666,3
Weightlifting,"Bantamweight, Men",2012,15,18,False,0.125,1,0.24166666666666667,3
Weightlifting,"Bantamweight, Men",2016,16,18,False,0.1,1,0.11798941798941798,3
Weightlifting,"Featherweight, Men",1964,19,21,False,0.14285714285714285,1,0.14285714285714285,3
Weightlifting,"Featherweight, Men",1968,21,27,False,0.14285714285714285,1,0.21428571428571427,2
Weightlifting,"Featherweight, Men",1972,10,12,False,0.1111111111111111,1,0.1111111111111111,3
Weightlifting,"Featherweight, Men",1976,14,17,False,0.1111111111111111,1,0.1111111111111111,3
Weightlifting,"Featherweight, Men",1980,12,16,False,0.1,1,0.10000000000000002,3
Weightlifting,"Featherweight, Men",1984,16,20,False,0.1,1,0.15,3
Weightlifting,"Featherweight, Men",1988,14,17,False,0.2,1,0.15555555555555556,3
Weightlifting,"Featherweight, Men",1992,23,28,False,0.16666666666666666,1,0.12222222222222223,3
Weightlifting,"Featherweight, Men",1996,24,34,False,0.1111111111111111,1,0.1037037037037037,3
Weightlifting,"Featherweight, Men",2000,20,20,False,1.0,1,0.44166666666666665,3
Weightlifting,"Featherweight, Men",2004,16,18,False,0.1,1,0.26666666666666666,2
Weightlifting,"Featherweight, Men",2008,14,16,False,0.1,1,0.13333333333333333,3
Weightlifting,"Featherweight, Men",2012,9,11,False,0.125,1,0.13888888888888887,3
Weightlifting,"Featherweight, Men",2016,11,13,False,0.1111111111111111,1,0.1263227513227513,3
Weightlifting,"Featherweight, Men",2020,12,12,False,0.125,1,0.27499999999999997,3
Weightlifting,"Featherweight, Women",2000,9,9,False,0.1,1,0.22777777777777777,3
Weightlifting,"Featherweight, Women",2004,7,7,False,0.2,1,0.15925925925925927,3
Weightlifting,"Featherweight, Women",2008,8,8,False,0.14285714285714285,1,0.15132275132275133,3
Weightlifting,"Featherweight, Women",2012,16,17,False,0.25,1,0.19444444444444442,3
Weightlifting,"Featherweight, Women",2016,11,11,False,0.14285714285714285,1,0.26190476190476186,3
Weightlifting,"Featherweight, Women",2020,13,13,False,0.5,1,0.375,3
Weightlifting,"Flyweight, Men",1972,12,16,False,0.1111111111111111,1,0.16666666666666666,2
Weightlifting,"Flyweight, Men",1976,18,23,False,0.1111111111111111,1,0.12169312169312169,3
Weightlifting,"Flyweight, Men",1980,14,17,False,0.1,1,0.25,2
Weightlifting,"Flyweight, Men",1984,15,20,False,0.1,1,0.15555555555555556,2
